date|0.25|0.5|0.75|1.0
2020-01-01|200.00000000000003|141.4213562373095|115.47005383792505|100.00000000000003
2020-01-02|178.88543819998318|126.49110640673518|103.27955589886444|89.44271909983203
2020-01-03|178.88543819998318|126.49110640673518|103.27955589886444|89.44271909983202
2020-01-04|178.88543819998318|126.49110640673518|103.27955589886446|89.44271909983203
2020-01-05|148.32396974191337|104.88088481701516|85.63488385776776|74.16198487044807
2020-01-06|141.42135623730965|100.0|81.64965809277295|70.71067811799288
2020-01-07|141.42135623730962|100.0|81.64965809277297|70.71067811799273
2020-01-08|148.32396974191337|104.88088481701516|85.63488385776772|74.16198487044787
2020-01-09|148.32396974191337|104.88088481701516|85.63488385776775|74.16198487044794
2020-01-10|161.24515496597104|114.01754250991381|93.09493362512639|80.62257748260865
2020-01-11|161.24515496597104|114.0175425099138|93.09493362512639|80.62257748260866
2020-01-12|141.42135623730962|100.0|81.64965809277295|70.71067811799274
2020-01-13|134.16407336455384|94.8683277921593|77.4596669043968|67.08203878772954
2020-01-14|134.1640733819171|94.86832779215926|77.45966690408208|67.08203878772957
2020-01-15|141.42135623730965|100.0|81.64965809277295|70.71067811799281
2020-01-16|154.91933384829673|109.54451150103321|89.44271909999179|77.45966692365836
2020-01-17|173.20508075688775|122.4744871391589|100.0|86.60254037822723
2020-01-18|173.20508075688775|122.4744871391589|99.99999999999999|86.60254037822723
2020-01-19|141.42135623730962|100.0|81.64965809277288|70.71067811799269
2020-01-20|161.24515496597104|114.01754250991381|93.0949336251264|80.62257748260868
2020-01-21|148.32396974191337|104.88088481701516|85.63488385776778|74.161984870448
2020-01-22|154.91933384829673|109.54451150103321|89.44271909999176|77.45966692365839
2020-01-23|167.33200530681515|118.32159566199232|96.60917830792962|83.66600265312105
2020-01-24|173.20508075688775|122.4744871391589|100.0|86.60254037822723
2020-01-25|173.20508075688775|122.4744871391589|99.99999999999999|86.60254037822726
2020-01-26|184.39088914585778|130.38404810405297|106.4581294844754|92.19544457282718
2020-01-27|184.39088914585778|130.38404810405297|106.4581294844754|92.19544457282717
2020-01-28|161.24515496597104|114.01754250991381|93.09493362512639|80.62257748260866
2020-01-29|141.42135623730962|100.0|81.64965809277292|70.71067811799284
2020-01-30|148.32396974191337|104.88088481701517|85.63488385776776|74.16198487044822
